ISBN13;ID;RandomStr;Navn
9788756788571;601;Liste nr ;Liste nr  601
9788756789219;19;Liste nr ;Liste nr  19
9788756792707;264;Liste nr ;Liste nr  264
9788756794046;11;Liste nr ;Liste nr  11
9788756794169;831;Liste nr ;Liste nr  831
9788756796002;1081;Liste nr ;Liste nr  1081
9788757001013;889;Liste nr ;Liste nr  889
9788757127676;311;Liste nr ;Liste nr  311
9788757431421;330;Liste nr ;Liste nr  330
9788758810454;162;Liste nr ;Liste nr  162
9788759316610;912;Liste nr ;Liste nr  912
9788759317594;937;Liste nr ;Liste nr  937
9788761610072;115;Liste nr ;Liste nr  115
9788761925893;209;Liste nr ;Liste nr  209
9788761930934;1077;Liste nr ;Liste nr  1077
9788761931320;1091;Liste nr ;Liste nr  1091
9788762712355;318;Liste nr ;Liste nr  318
9788762809413;721;Liste nr ;Liste nr  721
9788763806480;973;Liste nr ;Liste nr  973
9788763810906;485;Liste nr ;Liste nr  485
9788763813518;408;Liste nr ;Liste nr  408
9788763817516;1146;Liste nr ;Liste nr  1146
9788763822756;395;Liste nr ;Liste nr  395
9788763825092;896;Liste nr ;Liste nr  896
9788763825542;408;Liste nr ;Liste nr  408
9788763830867;84;Liste nr ;Liste nr  84
9788763831420;136;Liste nr ;Liste nr  136
9788763831901;592;Liste nr ;Liste nr  592
9788770036931;173;Liste nr ;Liste nr  173
9788770343039;989;Liste nr ;Liste nr  989
9788770531757;1034;Liste nr ;Liste nr  1034
9788770532143;127;Liste nr ;Liste nr  127
9788770535359;786;Liste nr ;Liste nr  786
9788770537605;590;Liste nr ;Liste nr  590
9788770551472;966;Liste nr ;Liste nr  966
9788770701761;1175;Liste nr ;Liste nr  1175
9788770704182;523;Liste nr ;Liste nr  523
9788770791458;879;Liste nr ;Liste nr  879
9788770810470;770;Liste nr ;Liste nr  770
9788771120295;438;Liste nr ;Liste nr  438
9788771143799;861;Liste nr ;Liste nr  861
9788771144796;397;Liste nr ;Liste nr  397
9788771150773;779;Liste nr ;Liste nr  779
9788771180701;459;Liste nr ;Liste nr  459
9788771183498;906;Liste nr ;Liste nr  906
9788771240757;188;Liste nr ;Liste nr  188
9788771280968;1099;Liste nr ;Liste nr  1099
9788771284409;791;Liste nr ;Liste nr  791
9788772432076;335;Liste nr ;Liste nr  335
9788772813080;613;Liste nr ;Liste nr  613
9788772818108;767;Liste nr ;Liste nr  767
9788772818474;698;Liste nr ;Liste nr  698
9788774664253;1093;Liste nr ;Liste nr  1093
9788774671619;440;Liste nr ;Liste nr  440
9788774952510;1173;Liste nr ;Liste nr  1173
9788775236893;870;Liste nr ;Liste nr  870
9788776644192;492;Liste nr ;Liste nr  492
9788776752064;62;Liste nr ;Liste nr  62
9788776752101;528;Liste nr ;Liste nr  528
9788776752255;253;Liste nr ;Liste nr  253
9788776755843;193;Liste nr ;Liste nr  193
9788776774240;654;Liste nr ;Liste nr  654
9788776917982;6;Liste nr ;Liste nr  6
9788777062148;536;Liste nr ;Liste nr  536
9788777062216;625;Liste nr ;Liste nr  625
9788777066641;879;Liste nr ;Liste nr  879
9788777068416;123;Liste nr ;Liste nr  123
9788777069369;32;Liste nr ;Liste nr  32
9788777069567;612;Liste nr ;Liste nr  612
9788777143007;1099;Liste nr ;Liste nr  1099
9788777147814;1105;Liste nr ;Liste nr  1105
9788777497278;604;Liste nr ;Liste nr  604
9788778437785;1039;Liste nr ;Liste nr  1039
9788778439321;35;Liste nr ;Liste nr  35
9788778574503;185;Liste nr ;Liste nr  185
9788778575203;793;Liste nr ;Liste nr  793
9788778575333;40;Liste nr ;Liste nr  40
9788778879950;758;Liste nr ;Liste nr  758
9788779345034;595;Liste nr ;Liste nr  595
9788779550964;90;Liste nr ;Liste nr  90
9788779553347;1038;Liste nr ;Liste nr  1038
9788779554009;303;Liste nr ;Liste nr  303
9788779556928;1160;Liste nr ;Liste nr  1160
9788779736283;1;Liste nr ;Liste nr  1
9788790420796;955;Liste nr ;Liste nr  955
9788791062605;926;Liste nr ;Liste nr  926
9788791171420;771;Liste nr ;Liste nr  771
9788791319334;75;Liste nr ;Liste nr  75
9788791420085;572;Liste nr ;Liste nr  572
9788791786518;1050;Liste nr ;Liste nr  1050
9788792406231;927;Liste nr ;Liste nr  927
9788792439543;311;Liste nr ;Liste nr  311
9788792487070;463;Liste nr ;Liste nr  463
9788792685476;845;Liste nr ;Liste nr  845
9788792750020;1061;Liste nr ;Liste nr  1061
9788792845863;868;Liste nr ;Liste nr  868
9788792845924;1066;Liste nr ;Liste nr  1066
9788793175990;740;Liste nr ;Liste nr  740
9788798599852;270;Liste nr ;Liste nr  270
9788799040346;161;Liste nr ;Liste nr  161
9788799078424;920;Liste nr ;Liste nr  920
9788799191888;572;Liste nr ;Liste nr  572
9788799434497;591;Liste nr ;Liste nr  591
9788799435609;1148;Liste nr ;Liste nr  1148
9788799538515;316;Liste nr ;Liste nr  316
9788799573806;971;Liste nr ;Liste nr  971
9788799632008;451;Liste nr ;Liste nr  451
9788799682201;371;Liste nr ;Liste nr  371
9780006486114;491;Liste nr ;Liste nr  491
9780007420124;1094;Liste nr ;Liste nr  1094
9780007447848;465;Liste nr ;Liste nr  465
9780007447855;741;Liste nr ;Liste nr  741
9780071314749;947;Liste nr ;Liste nr  947
9780077117382;547;Liste nr ;Liste nr  547
9780077129422;1105;Liste nr ;Liste nr  1105
9780091935580;917;Liste nr ;Liste nr  917
9780099509387;992;Liste nr ;Liste nr  992
9780132068581;247;Liste nr ;Liste nr  247
9780141350936;762;Liste nr ;Liste nr  762
9780142422076;1012;Liste nr ;Liste nr  1012
9780143126683;860;Liste nr ;Liste nr  860
9780199291151;494;Liste nr ;Liste nr  494
9780205197668;807;Liste nr ;Liste nr  807
9780316201575;1105;Liste nr ;Liste nr  1105
9780321714114;456;Liste nr ;Liste nr  456
9780321887863;625;Liste nr ;Liste nr  625
9780321958327;70;Liste nr ;Liste nr  70
9780323083881;698;Liste nr ;Liste nr  698
9780345514400;51;Liste nr ;Liste nr  51
9780380015399;703;Liste nr ;Liste nr  703
9780385737944;597;Liste nr ;Liste nr  597
9780393978681;860;Liste nr ;Liste nr  860
9780415493932;1028;Liste nr ;Liste nr  1028
9780415841092;1125;Liste nr ;Liste nr  1125
9780470742754;346;Liste nr ;Liste nr  346
9780500051665;1064;Liste nr ;Liste nr  1064
9780521870887;905;Liste nr ;Liste nr  905
9780634060380;105;Liste nr ;Liste nr  105
9780702042935;339;Liste nr ;Liste nr  339
9780721605715;1049;Liste nr ;Liste nr  1049
9780761178972;878;Liste nr ;Liste nr  878
9780765326362;65;Liste nr ;Liste nr  65
9780767903370;42;Liste nr ;Liste nr  42
9780787960759;32;Liste nr ;Liste nr  32
9781118164990;728;Liste nr ;Liste nr  728
9781118744130;605;Liste nr ;Liste nr  605
9781259010651;232;Liste nr ;Liste nr  232
9781259253591;695;Liste nr ;Liste nr  695
9781405186735;362;Liste nr ;Liste nr  362
9781407132105;156;Liste nr ;Liste nr  156
9781407135441;671;Liste nr ;Liste nr  671
9781408093757;269;Liste nr ;Liste nr  269
9781409147442;358;Liste nr ;Liste nr  358
9781412939799;570;Liste nr ;Liste nr  570
9781421549439;174;Liste nr ;Liste nr  174
9781439172742;689;Liste nr ;Liste nr  689
9781574219043;24;Liste nr ;Liste nr  24
9781616080655;709;Liste nr ;Liste nr  709
9781782390626;516;Liste nr ;Liste nr  516
9781844096244;179;Liste nr ;Liste nr  179
9781937007683;1164;Liste nr ;Liste nr  1164
9788700193727;589;Liste nr ;Liste nr  589
9788700222342;677;Liste nr ;Liste nr  677
9788700458208;1099;Liste nr ;Liste nr  1099
9788700480742;1149;Liste nr ;Liste nr  1149
9788702007824;362;Liste nr ;Liste nr  362
9788702008883;326;Liste nr ;Liste nr  326
9788702018714;937;Liste nr ;Liste nr  937
9788702028164;849;Liste nr ;Liste nr  849
9788702031003;848;Liste nr ;Liste nr  848
9788702052862;520;Liste nr ;Liste nr  520
9788702057836;933;Liste nr ;Liste nr  933
9788702063493;316;Liste nr ;Liste nr  316
9788702071832;469;Liste nr ;Liste nr  469
9788702075397;296;Liste nr ;Liste nr  296
9788702080193;134;Liste nr ;Liste nr  134
9788702080353;1036;Liste nr ;Liste nr  1036
9788702086119;917;Liste nr ;Liste nr  917
9788702090802;394;Liste nr ;Liste nr  394
9788702094732;899;Liste nr ;Liste nr  899
9788702106817;1142;Liste nr ;Liste nr  1142
9788702114263;567;Liste nr ;Liste nr  567
9788702116076;992;Liste nr ;Liste nr  992
9788702116083;963;Liste nr ;Liste nr  963
9788702123388;601;Liste nr ;Liste nr  601
9788702134322;895;Liste nr ;Liste nr  895
9788702134612;878;Liste nr ;Liste nr  878
9788702134995;271;Liste nr ;Liste nr  271
9788702136449;568;Liste nr ;Liste nr  568
9788702138429;157;Liste nr ;Liste nr  157
9788702150216;1116;Liste nr ;Liste nr  1116
9788702151435;1113;Liste nr ;Liste nr  1113
9788702151497;9;Liste nr ;Liste nr  9
9788702154313;683;Liste nr ;Liste nr  683
9788711310656;608;Liste nr ;Liste nr  608
9788711316498;250;Liste nr ;Liste nr  250
9788711375587;643;Liste nr ;Liste nr  643
9788711378120;539;Liste nr ;Liste nr  539
9788711385630;169;Liste nr ;Liste nr  169
9788711392140;68;Liste nr ;Liste nr  68
9788711392157;504;Liste nr ;Liste nr  504
9788711396636;384;Liste nr ;Liste nr  384
9788711414729;61;Liste nr ;Liste nr  61
9788711427620;726;Liste nr ;Liste nr  726
9788712036678;977;Liste nr ;Liste nr  977
9788712044338;276;Liste nr ;Liste nr  276
9788712044802;786;Liste nr ;Liste nr  786
9788712045014;837;Liste nr ;Liste nr  837
9788712047674;528;Liste nr ;Liste nr  528
9788713049004;756;Liste nr ;Liste nr  756
9788717044036;206;Liste nr ;Liste nr  206
9788721012045;1054;Liste nr ;Liste nr  1054
9788721013349;980;Liste nr ;Liste nr  980
9788721027247;500;Liste nr ;Liste nr  500
9788740009651;1144;Liste nr ;Liste nr  1144
9788741252988;408;Liste nr ;Liste nr  408
9788741254210;425;Liste nr ;Liste nr  425
9788741254500;753;Liste nr ;Liste nr  753
9788741257433;781;Liste nr ;Liste nr  781
9788741258171;885;Liste nr ;Liste nr  885
9788756774451;727;Liste nr ;Liste nr  727
9788756786645;537;Liste nr ;Liste nr  537
9788756789738;953;Liste nr ;Liste nr  953
9788756789790;997;Liste nr ;Liste nr  997
9788756792691;1094;Liste nr ;Liste nr  1094
9788756812498;556;Liste nr ;Liste nr  556
9788757126839;259;Liste nr ;Liste nr  259
9788757425086;1006;Liste nr ;Liste nr  1006
9788757432077;678;Liste nr ;Liste nr  678
9788757432725;103;Liste nr ;Liste nr  103
9788758810898;265;Liste nr ;Liste nr  265
9788759308431;150;Liste nr ;Liste nr  150
9788759309810;788;Liste nr ;Liste nr  788
9788759313602;450;Liste nr ;Liste nr  450
9788759315507;252;Liste nr ;Liste nr  252
9788761612014;107;Liste nr ;Liste nr  107
9788761915757;766;Liste nr ;Liste nr  766
9788761933225;931;Liste nr ;Liste nr  931
9788761934130;1089;Liste nr ;Liste nr  1089
9788761935618;1163;Liste nr ;Liste nr  1163
9788762715103;788;Liste nr ;Liste nr  788
9788762802292;1071;Liste nr ;Liste nr  1071
9788762810723;766;Liste nr ;Liste nr  766
9788762811249;1002;Liste nr ;Liste nr  1002
9788762811942;12;Liste nr ;Liste nr  12
9788763806053;1064;Liste nr ;Liste nr  1064
9788763807920;813;Liste nr ;Liste nr  813
9788763808217;647;Liste nr ;Liste nr  647
9788763812061;380;Liste nr ;Liste nr  380
9788763813266;760;Liste nr ;Liste nr  760
9788763818117;882;Liste nr ;Liste nr  882
9788763822442;217;Liste nr ;Liste nr  217
9788763828994;443;Liste nr ;Liste nr  443
9788763830379;742;Liste nr ;Liste nr  742
9788763832069;662;Liste nr ;Liste nr  662
9788764103908;1101;Liste nr ;Liste nr  1101
9788770036887;818;Liste nr ;Liste nr  818
9788770343237;60;Liste nr ;Liste nr  60
9788770530545;45;Liste nr ;Liste nr  45
9788770530552;933;Liste nr ;Liste nr  933
9788770531887;105;Liste nr ;Liste nr  105
9788770532839;388;Liste nr ;Liste nr  388
9788770535663;24;Liste nr ;Liste nr  24
9788770551151;679;Liste nr ;Liste nr  679
9788770702232;331;Liste nr ;Liste nr  331
9788770820806;981;Liste nr ;Liste nr  981
9788770855525;7;Liste nr ;Liste nr  7
9788770901680;479;Liste nr ;Liste nr  479
9788771050318;58;Liste nr ;Liste nr  58
9788771055979;624;Liste nr ;Liste nr  624
9788771061284;905;Liste nr ;Liste nr  905
9788771082104;1166;Liste nr ;Liste nr  1166
9788771149586;875;Liste nr ;Liste nr  875
9788771160628;707;Liste nr ;Liste nr  707
9788771160635;625;Liste nr ;Liste nr  625
9788771160871;721;Liste nr ;Liste nr  721
9788771180268;307;Liste nr ;Liste nr  307
9788771240764;3;Liste nr ;Liste nr  3
9788771291179;503;Liste nr ;Liste nr  503
9788771292015;763;Liste nr ;Liste nr  763
9788771373196;303;Liste nr ;Liste nr  303
9788771373271;936;Liste nr ;Liste nr  936
9788771453218;541;Liste nr ;Liste nr  541
9788771461022;1189;Liste nr ;Liste nr  1189
9788771461596;1117;Liste nr ;Liste nr  1117
9788771480122;978;Liste nr ;Liste nr  978
9788771480733;387;Liste nr ;Liste nr  387
9788771580037;647;Liste nr ;Liste nr  647
9788771590432;495;Liste nr ;Liste nr  495
9788772814575;935;Liste nr ;Liste nr  935
9788772816098;175;Liste nr ;Liste nr  175
9788774575993;602;Liste nr ;Liste nr  602
9788774577218;498;Liste nr ;Liste nr  498
9788774994503;1011;Liste nr ;Liste nr  1011
9788775144037;499;Liste nr ;Liste nr  499
9788775177660;187;Liste nr ;Liste nr  187
9788776772321;1067;Liste nr ;Liste nr  1067
9788776808839;1087;Liste nr ;Liste nr  1087
9788776952969;513;Liste nr ;Liste nr  513
9788777025686;413;Liste nr ;Liste nr  413
9788777025709;499;Liste nr ;Liste nr  499
9788777027536;799;Liste nr ;Liste nr  799
9788777062209;1040;Liste nr ;Liste nr  1040
9788777065262;914;Liste nr ;Liste nr  914
9788777065484;149;Liste nr ;Liste nr  149
9788777067327;405;Liste nr ;Liste nr  405
9788777067914;955;Liste nr ;Liste nr  955
9788777069123;1080;Liste nr ;Liste nr  1080
9788777149061;644;Liste nr ;Liste nr  644
9788777495366;611;Liste nr ;Liste nr  611
9788777495670;942;Liste nr ;Liste nr  942
9788777496257;170;Liste nr ;Liste nr  170
9788777496301;906;Liste nr ;Liste nr  906
9788778423269;1089;Liste nr ;Liste nr  1089
9788778438430;1029;Liste nr ;Liste nr  1029
9788778532848;960;Liste nr ;Liste nr  960
9788778573599;983;Liste nr ;Liste nr  983
9788778671103;271;Liste nr ;Liste nr  271
9788778671332;757;Liste nr ;Liste nr  757
9788778819079;732;Liste nr ;Liste nr  732
9788778873743;324;Liste nr ;Liste nr  324
9788779160606;971;Liste nr ;Liste nr  971
9788779534254;654;Liste nr ;Liste nr  654
9788779551541;909;Liste nr ;Liste nr  909
9788779552661;1138;Liste nr ;Liste nr  1138
9788779553590;587;Liste nr ;Liste nr  587
9788779558427;1023;Liste nr ;Liste nr  1023
9788779735767;362;Liste nr ;Liste nr  362
9788790220358;1187;Liste nr ;Liste nr  1187
9788790297374;972;Liste nr ;Liste nr  972
9788790833930;562;Liste nr ;Liste nr  562
9788791220081;718;Liste nr ;Liste nr  718
9788791220272;861;Liste nr ;Liste nr  861
9788791319525;145;Liste nr ;Liste nr  145
9788791407956;955;Liste nr ;Liste nr  955
9788792225009;862;Liste nr ;Liste nr  862
9788792240460;69;Liste nr ;Liste nr  69
9788792286314;1190;Liste nr ;Liste nr  1190
9788792320254;1130;Liste nr ;Liste nr  1130
9788792542557;180;Liste nr ;Liste nr  180
9788792683113;195;Liste nr ;Liste nr  195
9788792718556;265;Liste nr ;Liste nr  265
9788792772039;623;Liste nr ;Liste nr  623
9788792815026;9;Liste nr ;Liste nr  9
9788792845368;210;Liste nr ;Liste nr  210
9788792914064;185;Liste nr ;Liste nr  185
9788792921000;1192;Liste nr ;Liste nr  1192
9788792927132;329;Liste nr ;Liste nr  329
9788792927156;160;Liste nr ;Liste nr  160
9788793068476;943;Liste nr ;Liste nr  943
9788793128019;963;Liste nr ;Liste nr  963
9788798257660;602;Liste nr ;Liste nr  602
9788799246236;1158;Liste nr ;Liste nr  1158
9788799266746;570;Liste nr ;Liste nr  570
9788799280889;552;Liste nr ;Liste nr  552
9788799299706;1017;Liste nr ;Liste nr  1017
9788799369119;744;Liste nr ;Liste nr  744
9788799416547;720;Liste nr ;Liste nr  720
9788799451555;456;Liste nr ;Liste nr  456
9788799483501;747;Liste nr ;Liste nr  747
9788799529421;389;Liste nr ;Liste nr  389
9788799590605;671;Liste nr ;Liste nr  671
9788799689606;146;Liste nr ;Liste nr  146
9789063692797;970;Liste nr ;Liste nr  970
9780062194725;88;Liste nr ;Liste nr  88
9780062217141;525;Liste nr ;Liste nr  525
9780071267731;399;Liste nr ;Liste nr  399
9780071392310;617;Liste nr ;Liste nr  617
9780071771337;338;Liste nr ;Liste nr  338
9780077117863;935;Liste nr ;Liste nr  935
9780099908401;1039;Liste nr ;Liste nr  1039
9780131857254;544;Liste nr ;Liste nr  544
9780194371872;985;Liste nr ;Liste nr  985
9780199559121;18;Liste nr ;Liste nr  18
9780230218581;685;Liste nr ;Liste nr  685
9780231158381;362;Liste nr ;Liste nr  362
9780241003633;306;Liste nr ;Liste nr  306
9780273704324;539;Liste nr ;Liste nr  539
9780273719779;718;Liste nr ;Liste nr  718
9780273759072;1060;Liste nr ;Liste nr  1060
9780307352156;260;Liste nr ;Liste nr  260
9780312567446;1013;Liste nr ;Liste nr  1013
9780316234498;822;Liste nr ;Liste nr  822
9780393327342;400;Liste nr ;Liste nr  400
9780393966510;376;Liste nr ;Liste nr  376
9780399534607;286;Liste nr ;Liste nr  286
9780415476188;617;Liste nr ;Liste nr  617
9780415489423;2;Liste nr ;Liste nr  2
9780425256237;482;Liste nr ;Liste nr  482
9780425256398;1023;Liste nr ;Liste nr  1023
9780425256541;836;Liste nr ;Liste nr  836
9780446613439;191;Liste nr ;Liste nr  191
9780470513019;101;Liste nr ;Liste nr  101
9780470971277;277;Liste nr ;Liste nr  277
9780471433347;114;Liste nr ;Liste nr  114
9780495391470;174;Liste nr ;Liste nr  174
9780547884592;8;Liste nr ;Liste nr  8
9780553384772;215;Liste nr ;Liste nr  215
9780575081406;499;Liste nr ;Liste nr  499
9780575081567;835;Liste nr ;Liste nr  835
9780743249270;617;Liste nr ;Liste nr  617
9780745642093;142;Liste nr ;Liste nr  142
9780749464271;643;Liste nr ;Liste nr  643
9780751543261;1067;Liste nr ;Liste nr  1067
9781292007014;914;Liste nr ;Liste nr  914
9781292025148;881;Liste nr ;Liste nr  881
9781292025841;615;Liste nr ;Liste nr  615
9781408018866;533;Liste nr ;Liste nr  533
9781421556192;546;Liste nr ;Liste nr  546
9781422117361;980;Liste nr ;Liste nr  980
9781423159322;161;Liste nr ;Liste nr  161
9781451683400;358;Liste nr ;Liste nr  358
9781455745807;870;Liste nr ;Liste nr  870
9781556438851;28;Liste nr ;Liste nr  28
9781591842804;132;Liste nr ;Liste nr  132
9781604693706;1075;Liste nr ;Liste nr  1075
9781615190614;46;Liste nr ;Liste nr  46
9781623360276;441;Liste nr ;Liste nr  441
9781741797145;595;Liste nr ;Liste nr  595
9781847426338;493;Liste nr ;Liste nr  493
9781847672377;296;Liste nr ;Liste nr  296
9781849052191;1185;Liste nr ;Liste nr  1185
9781853260001;348;Liste nr ;Liste nr  348
9781885167729;642;Liste nr ;Liste nr  642
9781890142230;1163;Liste nr ;Liste nr  1163
9783829767378;492;Liste nr ;Liste nr  492
9788700200746;150;Liste nr ;Liste nr  150
9788700287525;62;Liste nr ;Liste nr  62
9788700455061;1124;Liste nr ;Liste nr  1124
9788700473720;747;Liste nr ;Liste nr  747
9788702012583;140;Liste nr ;Liste nr  140
9788702020427;7;Liste nr ;Liste nr  7
9788702055061;222;Liste nr ;Liste nr  222
9788702059472;934;Liste nr ;Liste nr  934
9788702060379;279;Liste nr ;Liste nr  279
9788702067804;152;Liste nr ;Liste nr  152
9788702070590;526;Liste nr ;Liste nr  526
9788702075410;268;Liste nr ;Liste nr  268
9788702076110;55;Liste nr ;Liste nr  55
9788702077261;1061;Liste nr ;Liste nr  1061
9788702077681;248;Liste nr ;Liste nr  248
9788702082500;1139;Liste nr ;Liste nr  1139
9788702087345;287;Liste nr ;Liste nr  287
9788702087635;402;Liste nr ;Liste nr  402
9788702090819;1064;Liste nr ;Liste nr  1064
9788702103052;732;Liste nr ;Liste nr  732
9788702104097;616;Liste nr ;Liste nr  616
9788702118001;935;Liste nr ;Liste nr  935
9788702121995;477;Liste nr ;Liste nr  477
9788702124606;561;Liste nr ;Liste nr  561
9788702126150;353;Liste nr ;Liste nr  353
9788702127645;172;Liste nr ;Liste nr  172
9788702128291;1170;Liste nr ;Liste nr  1170
9788702129588;515;Liste nr ;Liste nr  515
9788702133035;174;Liste nr ;Liste nr  174
9788702134568;1015;Liste nr ;Liste nr  1015
9788702135435;1022;Liste nr ;Liste nr  1022
9788702136555;1178;Liste nr ;Liste nr  1178
9788702139884;382;Liste nr ;Liste nr  382
9788702147506;533;Liste nr ;Liste nr  533
9788702152685;88;Liste nr ;Liste nr  88
9788702152968;496;Liste nr ;Liste nr  496
9788702153767;10;Liste nr ;Liste nr  10
9788702155150;120;Liste nr ;Liste nr  120
9788702156072;150;Liste nr ;Liste nr  150
9788702158090;546;Liste nr ;Liste nr  546
9788702158403;1150;Liste nr ;Liste nr  1150
9788711314111;261;Liste nr ;Liste nr  261
9788711340783;892;Liste nr ;Liste nr  892
9788711373644;1023;Liste nr ;Liste nr  1023
9788711380840;730;Liste nr ;Liste nr  730
9788711380963;362;Liste nr ;Liste nr  362
9788711381908;346;Liste nr ;Liste nr  346
9788711382516;15;Liste nr ;Liste nr  15
9788711386156;402;Liste nr ;Liste nr  402
9788711391334;744;Liste nr ;Liste nr  744
9788711391426;818;Liste nr ;Liste nr  818
9788711394830;470;Liste nr ;Liste nr  470
9788711395738;986;Liste nr ;Liste nr  986
9788711402382;12;Liste nr ;Liste nr  12
9788711419670;519;Liste nr ;Liste nr  519
9788711435724;1025;Liste nr ;Liste nr  1025
9788712047551;1103;Liste nr ;Liste nr  1103
9788717037342;1088;Liste nr ;Liste nr  1088
9788717039544;557;Liste nr ;Liste nr  557
9788717040922;297;Liste nr ;Liste nr  297
9788717069626;43;Liste nr ;Liste nr  43
9788721014094;817;Liste nr ;Liste nr  817
9788721029777;1064;Liste nr ;Liste nr  1064
9788721034276;269;Liste nr ;Liste nr  269
9788721034733;584;Liste nr ;Liste nr  584
9788723016263;978;Liste nr ;Liste nr  978
9788723035660;543;Liste nr ;Liste nr  543
9788740004106;898;Liste nr ;Liste nr  898
9788740005431;368;Liste nr ;Liste nr  368
9788740006926;616;Liste nr ;Liste nr  616
9788741202785;627;Liste nr ;Liste nr  627
9788741223056;421;Liste nr ;Liste nr  421
9788741226293;677;Liste nr ;Liste nr  677
9788741250311;436;Liste nr ;Liste nr  436
9788741253824;916;Liste nr ;Liste nr  916
9788741253909;354;Liste nr ;Liste nr  354
9788741254074;1118;Liste nr ;Liste nr  1118
9788741256009;558;Liste nr ;Liste nr  558
9788741256030;251;Liste nr ;Liste nr  251
9788741256283;1003;Liste nr ;Liste nr  1003
9788741256306;789;Liste nr ;Liste nr  789
9788741256580;201;Liste nr ;Liste nr  201
9788750042020;722;Liste nr ;Liste nr  722
9788750043638;342;Liste nr ;Liste nr  342
9788750209485;666;Liste nr ;Liste nr  666
9788750210429;904;Liste nr ;Liste nr  904
9788756783279;885;Liste nr ;Liste nr  885
9788756794374;316;Liste nr ;Liste nr  316
9788756794534;936;Liste nr ;Liste nr  936
9788756796361;1078;Liste nr ;Liste nr  1078
9788757016611;356;Liste nr ;Liste nr  356
9788757125917;761;Liste nr ;Liste nr  761
9788757127720;1169;Liste nr ;Liste nr  1169
9788757415674;803;Liste nr ;Liste nr  803
9788757422863;688;Liste nr ;Liste nr  688
9788757427233;700;Liste nr ;Liste nr  700
9788757429145;477;Liste nr ;Liste nr  477
9788757430776;60;Liste nr ;Liste nr  60
9788758813134;1156;Liste nr ;Liste nr  1156
9788759316047;69;Liste nr ;Liste nr  69
9788759317020;123;Liste nr ;Liste nr  123
9788759527252;906;Liste nr ;Liste nr  906
9788759820100;173;Liste nr ;Liste nr  173
9788761623034;606;Liste nr ;Liste nr  606
9788761934017;743;Liste nr ;Liste nr  743
9788761934987;378;Liste nr ;Liste nr  378
9788762713581;480;Liste nr ;Liste nr  480
9788762714885;861;Liste nr ;Liste nr  861
9788762717879;1008;Liste nr ;Liste nr  1008
9788762805149;155;Liste nr ;Liste nr  155
9788762810242;947;Liste nr ;Liste nr  947
9788763813877;975;Liste nr ;Liste nr  975
9788763816212;823;Liste nr ;Liste nr  823
9788763828796;619;Liste nr ;Liste nr  619
9788763831130;635;Liste nr ;Liste nr  635
9788763831437;630;Liste nr ;Liste nr  630
9788763832984;514;Liste nr ;Liste nr  514
9788763833721;929;Liste nr ;Liste nr  929
9788770531849;1002;Liste nr ;Liste nr  1002
9788770532211;967;Liste nr ;Liste nr  967
9788770532228;897;Liste nr ;Liste nr  897
9788770532235;920;Liste nr ;Liste nr  920
9788770532853;9;Liste nr ;Liste nr  9
9788770538664;648;Liste nr ;Liste nr  648
9788770557726;1131;Liste nr ;Liste nr  1131
9788770658072;389;Liste nr ;Liste nr  389
9788770700696;891;Liste nr ;Liste nr  891
9788770702812;104;Liste nr ;Liste nr  104
9788770703406;585;Liste nr ;Liste nr  585
9788770704168;210;Liste nr ;Liste nr  210
9788770790543;425;Liste nr ;Liste nr  425
9788770822732;471;Liste nr ;Liste nr  471
9788770822787;727;Liste nr ;Liste nr  727
9788770823616;168;Liste nr ;Liste nr  168
9788771087642;1184;Liste nr ;Liste nr  1184
9788771145939;933;Liste nr ;Liste nr  933
9788771150896;464;Liste nr ;Liste nr  464
9788771181296;1017;Liste nr ;Liste nr  1017
9788771240559;180;Liste nr ;Liste nr  180
9788771290769;512;Liste nr ;Liste nr  512
9788771291902;357;Liste nr ;Liste nr  357
9788771292343;818;Liste nr ;Liste nr  818
9788771293203;635;Liste nr ;Liste nr  635
9788771374117;44;Liste nr ;Liste nr  44
9788771376791;885;Liste nr ;Liste nr  885
9788771377651;35;Liste nr ;Liste nr  35
9788771412642;998;Liste nr ;Liste nr  998
9788771415070;686;Liste nr ;Liste nr  686
9788771461800;975;Liste nr ;Liste nr  975
9788772815411;1097;Liste nr ;Liste nr  1097
9788772819808;157;Liste nr ;Liste nr  157
9788772894263;863;Liste nr ;Liste nr  863
9788774671350;583;Liste nr ;Liste nr  583
9788775141432;316;Liste nr ;Liste nr  316
9788775178537;1189;Liste nr ;Liste nr  1189
9788776642921;147;Liste nr ;Liste nr  147
9788776731274;49;Liste nr ;Liste nr  49
9788776747428;1055;Liste nr ;Liste nr  1055
9788776754457;1136;Liste nr ;Liste nr  1136
9788776912284;976;Liste nr ;Liste nr  976
9788777062971;415;Liste nr ;Liste nr  415
9788777064050;622;Liste nr ;Liste nr  622
9788777064999;1145;Liste nr ;Liste nr  1145
9788777065156;906;Liste nr ;Liste nr  906
9788777065675;1178;Liste nr ;Liste nr  1178
9788777067631;360;Liste nr ;Liste nr  360
9788777068867;1167;Liste nr ;Liste nr  1167
9788777069468;584;Liste nr ;Liste nr  584
9788777281051;557;Liste nr ;Liste nr  557
9788777281167;218;Liste nr ;Liste nr  218
9788777496721;951;Liste nr ;Liste nr  951
9788777496783;140;Liste nr ;Liste nr  140
9788777497148;628;Liste nr ;Liste nr  628
